uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Hippocrates/acut._sp.,acut._sp.,Oeuvre,Acut. sp.,Hippocrates,"June 1, 2005",A. Littre,.\tlg0627\tlg0627.tlg005.perseus-grc1.xml
