uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Plutarch/de_amore_prolis,de_amore_prolis,Oeuvre,De amore prolis,Plutarch,1891,Gregorius N. Bernardakis,.\tlg0007\tlg098\tlg0007.tlg098.perseus-grc1.xml
