uri,id,type,title,author,date,editor,prov
"http://ns.inria.fr/zoomathia/Thomas_Cantimpratensis/liber_de_natura_rerum,_versions_i-ii_éd._cipriani_en_cours,_2017","liber_de_natura_rerum,_versions_i-ii_éd._cipriani_en_cours,_2017",Oeuvre,"Liber de natura rerum, versions I-II éd. Cipriani en cours, 2017",Thomas Cantimpratensis,2018,Unknown editor,".\animaux_encyclopedies\Thomas Cantimpratensis - Liber de natura rerum, version Thomas I II.xml"
