uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g,περὶ_θαυμασίων_ἀκουσμάτων,Oeuvre,Περὶ θαυμασίων ἀκουσμάτων,PS-ARISTOTELES,date not found,Unknown editor,./zoo/zoo89/1g.xml
