uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae,fabulae_aesopiae,Oeuvre,Fabulae Aesopiae,Phaedrus,1876,L. Mueller,.\phi0975\phi0975.phi001.perseus-lat1-p5.xml
