uri,id,type,title,author,date,editor,prov
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v","bibliotheca_historica,_books_i-v",Oeuvre,"Bibliotheca Historica, Books I-V",Diodorus Siculus,1888-1890,Immanuel Bekker,.\tlg0060\tlg001\tlg0060.tlg001.perseus-grc1.xml
