uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2,ἱστοριῶν_παραδόξων_συναγωγή,Oeuvre,Ἱστοριῶν παραδόξων συναγωγή (ed. Keller 1877),ANTIGONUS,date not found,Unknown editor,./zoo/zoo4/2g.xml
