uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/CASSIANUS_BASSUS/geoponica/e,geoponica,Oeuvre,Geoponica,CASSIANUS BASSUS,date not found,Unknown editor,./zoo/zoo14/1e.xml
