uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Aelian/de_natura_animalium,de_natura_animalium,Oeuvre,De Natura Animalium,Aelian,1864,Rudolf Hercher,.\tlg0545\tlg0545.tlg001.perseus-grc1.xml
