uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/on_marvellous_things_heard/e,on_marvellous_things_heard,Oeuvre,On Marvellous Things Heard,PS-ARISTOTELES,date not found,Unknown editor,./zoo/zoo89/1e.xml
