uri,id,type,title,author,date,editor,prov
"http://ns.inria.fr/zoomathia/Columella,_Lucius_Junius_Moderatus/res_rustica,_books_i-iv","res_rustica,_books_i-iv",Oeuvre,"Res Rustica, Books I-IV","Columella, Lucius Junius Moderatus",1940,Unknown editor,.\phi0845\phi0845.phi002.perseus-lat1.xml
