uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Aristotle/de_sensu_et_sensibilibus,de_sensu_et_sensibilibus,Oeuvre,De sensu et sensibilibus,Aristotle,1837,Immanuel Bekker,.\tlg0086\tlg041\tlg0086.tlg041.1st1K-grc1.xml
