uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e,collection_of_marvellous_accounts,Oeuvre,Collection of Marvellous Accounts,ANTIGONUS,date not found,Unknown editor,./zoo/zoo4/2e.xml
