uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Hesiod/works_and_days,works_and_days,Oeuvre,Works and Days,Hesiod,1914,Unknown editor,.\tlg0020\tlg002\tlg0020.tlg002.perseus-grc2.xml
