uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Plutarch/de_esu_carnium_ii,de_esu_carnium_ii,Oeuvre,De esu carnium II,Plutarch,1895,Gregorius N. Bernardakis,.\tlg0007\tlg132\tlg0007.tlg132.perseus-grc1.xml
