uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,de_somniis_lib._i‑ii,Oeuvre,De somniis lib. i‑ii,Philo Judaeus,1898,Paul Wendland,.\tlg0018\tlg019\tlg0018.tlg019.opp-grc1.xml
