uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,de_respiratione,Oeuvre,De respiratione,Aristotle,1837,Immanuel Bekker,.\tlg0086\tlg037\tlg0086.tlg037.1st1K-grc1.xml
