uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Lucian/dipsades,dipsades,Oeuvre,Dipsades,Lucian,1896,Karl Jacobitz,.\tlg0062\tlg054\tlg0062.tlg054.perseus-grc1.xml
