uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Marcus_de_Urbe_Veteri/marcus_de_urbe_veteri_-_tractatus_septiformis_de_moralitatibus_rerum_éd._girard_j._etzkorn_2005,marcus_de_urbe_veteri_-_tractatus_septiformis_de_moralitatibus_rerum_éd._girard_j._etzkorn_2005,Oeuvre,Marcus de Urbe Veteri - Tractatus septiformis de moralitatibus rerum éd. Girard J. Etzkorn 2005,Marcus de Urbe Veteri,2023,Unknown editor,.\animaux_encyclopedies\Marcus de Urbe Veteri - Tractatus septiformis de moralitatibus rerum.xml
