uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Aristotle/de_partibus_animalium,de_partibus_animalium,Oeuvre,De partibus animalium,Aristotle,1868,Bernhard Langkavel,.\tlg0086\tlg030\tlg0086.tlg030.1st1K-grc1.xml
