uri,id,type,title,author,date,editor,prov
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994","historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994",Oeuvre,"Historia naturalis éd. Domínguez García – García Ballester, 1994",Johannes Egidius Zamorensis,2023,Unknown editor,.\animaux_encyclopedies\Iohannes Egidius Zamorensis - Historia naturalis.xml
