uri,id,type,title,author,date,editor,prov
"http://ns.inria.fr/zoomathia/Thomas_Cantimpratensis/liber_de_natura_rerum,_version_thomas_iii._éd._vollman-hünemörder_1993","liber_de_natura_rerum,_version_thomas_iii._éd._vollman-hünemörder_1993",Oeuvre,"Liber de natura rerum, version Thomas III. éd. Vollman-Hünemörder 1993",Thomas Cantimpratensis,2016,Unknown editor,".\animaux_encyclopedies\Thomas Cantimpratensis - Liber de natura rerum, version Thomas III.xml"
