uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Aristotle/economics,economics,Oeuvre,Economics,Aristotle,1935,Unknown editor,.\tlg0086\tlg029\tlg0086.tlg029.perseus-grc1.xml
