uri,id,type,title,author,date,editor,prov
"http://ns.inria.fr/zoomathia/Columella,_Lucius_Junius_Moderatus/res_rustica,_books_v-ix","res_rustica,_books_v-ix",Oeuvre,"Res Rustica, Books V-IX","Columella, Lucius Junius Moderatus",1954,Unknown editor,.\phi0845\phi0845.phi002.perseus-lat2.xml
