parent_uri,type,id,title,child
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,1,ΠΕΡΙ ΑΝΑΠΝΟΗΣ.,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,1,ΠΕΡΙ ΑΝΑΠΝΟΗΣ.,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/1/text/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,2,2,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/2
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,2,2,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/2/text/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,3,3,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/3
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,3,3,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/3/text/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,4,4,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/4
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,4,4,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/4/text/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,5,5,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/5
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,5,5,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/5/text/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,6,6,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/6
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,6,6,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/6/text/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,7,7,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/7
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,7,7,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/7/text/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,7,7,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/7/text/2
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,8,8,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/8
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,8,8,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/8/text/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,9,9,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/9
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,9,9,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/9/text/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,10,10,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/10
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,10,10,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/10/text/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,11,11,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/11
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,11,11,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/11/text/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,12,12,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/12
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Chapter,12,12,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/12/text/1
http://ns.inria.fr/zoomathia/Aristotle/de_respiratione,Oeuvre,13,13,http://ns.inria.fr/zoomathia/Aristotle/de_respiratione/13
