uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Plutarch/quaestiones_naturales,quaestiones_naturales,Oeuvre,Quaestiones Naturales,Plutarch,1893,Gregorius N. Bernardakis,.\tlg0007\tlg125\tlg0007.tlg125.perseus-grc1.xml
