uri,id,type,title,author,date,editor,prov
"http://ns.inria.fr/zoomathia/Iohannes_de_Sancto_Geminiano/summa_de_exemplis_ac_similitudinibus_rerum_éd._anvers,_1609","summa_de_exemplis_ac_similitudinibus_rerum_éd._anvers,_1609",Oeuvre,"Summa de exemplis ac similitudinibus rerum éd. Anvers, 1609",Iohannes de Sancto Geminiano,2017,Unknown editor,.\animaux_encyclopedies\Iohannes de Sancto Geminiano - Summa de exemplis ac similitudinibus rerum.xml
