paragraph_uri,concept_uri,mention,score,origin
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/1/text/1,http://dbpedia.org/resource/History_of_Athens,Athenian,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/1/text/1,http://dbpedia.org/resource/Sophist,Sophist,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/1/text/1,http://dbpedia.org/resource/Midazolam,versed,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/1/text/1,http://dbpedia.org/resource/History_of_Athens,Athenian,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/1/text/1,http://dbpedia.org/resource/History_of_Athens,Athenian,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Encyclical,encyclical,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Great_Learning,great learning,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Iamb_(poetry),iambics,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Archilochus,Archilochus,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Plutarch,Plutarch,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Ancient_Elis,Elis,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Democritus,Democritus,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Nicomedia,Nicomedia,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Ptolemy,Ptolemy,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Cynicism_(philosophy),Cynics,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Telemachus,Telemachus,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Actaeon,Actaeon,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Cynicism_(philosophy),Cynics,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Ephesus,Ephesus,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Galen,Galenus,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Pergamon,Pergamon,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/2/text/1,http://dbpedia.org/resource/Heracles,Alkeides,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/3/text/1,http://dbpedia.org/resource/Classical_Athens,Athenian,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/3/text/1,http://dbpedia.org/resource/Classical_Athens,Athenian,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/3/text/1,http://dbpedia.org/resource/City,city,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/3/text/1,http://dbpedia.org/resource/Cyrenaica,Cyrenaean,0.6,DBpedia
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/4/text/1,https://www.wikidata.org/wiki/Q459517,Eupolis,0.9161,wikidata
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/4/text/1,https://www.wikidata.org/wiki/Q134929,Pindar,0.8889,wikidata
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/4/text/1,https://www.wikidata.org/wiki/Q539051,Greek,0.8015,wikidata
http://ns.inria.fr/zoomathia/Athenaeus/the_deipnosophists/1/4/text/1,https://www.wikidata.org/wiki/Q156882,Samian,0.8078,wikidata
