uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium,historia_animalium,Oeuvre,Historia animalium,Aristotle,1837,Immanuel Bekker,.\tlg0086\tlg014\tlg0086.tlg014.1st1K-grc1.xml
