uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Author_not_found/engelbertus_admontensis_-_tractatus_de_naturis_animalium_éd._critique_max_schmitz_2007,engelbertus_admontensis_-_tractatus_de_naturis_animalium_éd._critique_max_schmitz_2007,Oeuvre,Engelbertus Admontensis - Tractatus de naturis animalium éd. critique Max Schmitz 2007,Author not found,2021,Unknown editor,.\animaux_encyclopedies\Engelbertus Admontensis - Tractatus de naturis animalium.xml
