uri,id,type,title,author,date,editor,prov
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_xviii-xx","bibliotheca_historica,_books_xviii-xx",Oeuvre,"Bibliotheca Historica, Books XVIII-XX",Diodorus Siculus,1903-1906,Immanuel Bekker,.\tlg0060\tlg001\tlg0060.tlg001.perseus-grc2.xml
