parent_uri,type,id,title,child
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae,Oeuvre,fabulae_aesopiae,Fabulae Aesopiae,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae,Book,1,1,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/1
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,1,PROLOGUS,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/1/1
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,1,PROLOGUS,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/1/2
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,1,PROLOGUS,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/1/3
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,1,PROLOGUS,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/1/4
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,1,PROLOGUS,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/1/5
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,1,PROLOGUS,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/1/6
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,1,PROLOGUS,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/1/7
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae,Book,1,1,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/1
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/2
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/3
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/4
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/5
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/6
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/7
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/8
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/9
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/10
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/11
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/12
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/13
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/14
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,2,Lupus et agnus.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/2/15
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae,Book,1,1,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/1
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/2
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/3
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/4
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/5
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/6
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/7
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/8
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/9
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/10
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/11
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/12
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/13
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/14
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/15
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/16
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/17
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/18
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/19
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/20
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/21
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/22
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/23
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/24
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/25
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/26
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/27
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/28
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/29
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/30
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,3,Ranae regem petierunt.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/3/31
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae,Book,1,1,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/1
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/2
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/3
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/4
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/5
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/6
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/7
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/8
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/9
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/10
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/11
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/12
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/13
http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1,Poem,4,Graculus superbus et pavo.,http://ns.inria.fr/zoomathia/Phaedrus/fabulae_aesopiae/1/4/14
