uri,id,type,title,author,date,editor,prov
"http://ns.inria.fr/zoomathia/Vincentius_Belvacensis/speculum_naturale,_version_sm_trifaria_éd._douai_1624","speculum_naturale,_version_sm_trifaria_éd._douai_1624",Oeuvre,"Speculum naturale, version SM trifaria éd. Douai 1624",Vincentius Belvacensis,2016,Unknown editor,.\animaux_encyclopedies\Vincentius Belvacensis - Speculum naturale.xml
