parent_uri,type,id,title,child
http://ns.inria.fr/zoomathia/Lucian/dipsades,Oeuvre,dipsades,Dipsades,http://ns.inria.fr/zoomathia/Lucian/dipsades/1
http://ns.inria.fr/zoomathia/Lucian/dipsades,Section,1,1,http://ns.inria.fr/zoomathia/Lucian/dipsades/1/1
http://ns.inria.fr/zoomathia/Lucian/dipsades,Oeuvre,dipsades,Dipsades,http://ns.inria.fr/zoomathia/Lucian/dipsades/2
http://ns.inria.fr/zoomathia/Lucian/dipsades,Section,2,2,http://ns.inria.fr/zoomathia/Lucian/dipsades/2/1
http://ns.inria.fr/zoomathia/Lucian/dipsades,Oeuvre,dipsades,Dipsades,http://ns.inria.fr/zoomathia/Lucian/dipsades/3
http://ns.inria.fr/zoomathia/Lucian/dipsades,Section,3,3,http://ns.inria.fr/zoomathia/Lucian/dipsades/3/1
http://ns.inria.fr/zoomathia/Lucian/dipsades,Oeuvre,dipsades,Dipsades,http://ns.inria.fr/zoomathia/Lucian/dipsades/4
http://ns.inria.fr/zoomathia/Lucian/dipsades,Section,4,4,http://ns.inria.fr/zoomathia/Lucian/dipsades/4/1
http://ns.inria.fr/zoomathia/Lucian/dipsades,Oeuvre,dipsades,Dipsades,http://ns.inria.fr/zoomathia/Lucian/dipsades/5
http://ns.inria.fr/zoomathia/Lucian/dipsades,Section,5,5,http://ns.inria.fr/zoomathia/Lucian/dipsades/5/1
http://ns.inria.fr/zoomathia/Lucian/dipsades,Oeuvre,dipsades,Dipsades,http://ns.inria.fr/zoomathia/Lucian/dipsades/6
http://ns.inria.fr/zoomathia/Lucian/dipsades,Section,6,6,http://ns.inria.fr/zoomathia/Lucian/dipsades/6/1
http://ns.inria.fr/zoomathia/Lucian/dipsades,Oeuvre,dipsades,Dipsades,http://ns.inria.fr/zoomathia/Lucian/dipsades/7
http://ns.inria.fr/zoomathia/Lucian/dipsades,Section,7,7,http://ns.inria.fr/zoomathia/Lucian/dipsades/7/1
http://ns.inria.fr/zoomathia/Lucian/dipsades,Oeuvre,dipsades,Dipsades,http://ns.inria.fr/zoomathia/Lucian/dipsades/8
http://ns.inria.fr/zoomathia/Lucian/dipsades,Section,8,8,http://ns.inria.fr/zoomathia/Lucian/dipsades/8/1
http://ns.inria.fr/zoomathia/Lucian/dipsades,Oeuvre,dipsades,Dipsades,http://ns.inria.fr/zoomathia/Lucian/dipsades/9
http://ns.inria.fr/zoomathia/Lucian/dipsades,Section,9,9,http://ns.inria.fr/zoomathia/Lucian/dipsades/9/1
