paragraph_uri,concept_uri,mention,score,origin
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/1/3/text/1",http://dbpedia.org/resource/Divine_providence,divine providence,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/1/3/text/1",http://dbpedia.org/resource/City,city,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/2/1/text/1",http://dbpedia.org/resource/Memory,memory,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/2/1/text/1",http://dbpedia.org/resource/Eudaimonia,eudaimonia,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/2/2/text/1",http://dbpedia.org/resource/Myth,mythology,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/2/2/text/1",http://dbpedia.org/resource/Prophet,prophet,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/2/4/text/1",http://dbpedia.org/resource/Hercules,Hercules,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/2/4/text/1",http://dbpedia.org/resource/Immortality,immortality,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/3/2/text/1",http://dbpedia.org/resource/City,city,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/3/2/text/1",http://dbpedia.org/resource/Myth,mythology,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/3/3/text/1",http://dbpedia.org/resource/Ancient_Macedonians,Macedonian,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/3/3/text/1",http://dbpedia.org/resource/Alexander_the_Great,Alexander,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/3/3/text/1",http://dbpedia.org/resource/Apparent_magnitude,magnitude,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/3/6/text/1",http://dbpedia.org/resource/Memory,memory,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/3/6/text/1",http://dbpedia.org/resource/City,city,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/2/text/1",http://dbpedia.org/resource/Rome,Rome,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/3/text/1",http://dbpedia.org/resource/City,city,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/4/text/1",http://dbpedia.org/resource/Agira,Agyrium,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/4/text/1",http://dbpedia.org/resource/Sicily,Sicily,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/4/text/1",http://dbpedia.org/resource/Rome,Roman dialect,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/6/text/1",http://dbpedia.org/resource/Myth,mythology,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/6/text/1",http://dbpedia.org/resource/Classical_archaeology,Greek archaeology,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/6/text/1",http://dbpedia.org/resource/Alexander_the_Great,Alexander,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/7/text/1",http://dbpedia.org/resource/Celts,Celts,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/7/text/1",http://dbpedia.org/resource/Julius_Caesar,Gaius Julius Caesar,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/7/text/1",http://dbpedia.org/resource/God,God,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/7/text/1",http://dbpedia.org/resource/Celtic_nations,Celtic nations,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/7/text/1",http://dbpedia.org/resource/Ancient_Rome,Rome,0.6,DBpedia
"http://ns.inria.fr/zoomathia/Diodorus_Siculus/bibliotheca_historica,_books_i-v/1/4/7/text/1",http://dbpedia.org/resource/British_Isles,British Isles,0.6,DBpedia
