uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,naturalis_historia,Oeuvre,Naturalis Historia,Pliny the Elder,1906,Karl Friedrich Theodor Mayhoff,.\phi0978\Perseus_text_1999.02.0138.xml
