uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Diodorus_Siculus/library,library,Oeuvre,Library,Diodorus Siculus,1989,Unknown editor,.\tlg0060\tlg001\tlg0060.tlg001.perseus-grc3.xml
