uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_agricultura,de_agricultura,Oeuvre,De agricultura,Philo Judaeus,1897,Paul Wendland,.\tlg0018\tlg009\tlg0018.tlg009.opp-grc1.xml
