uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Xenophon/economics_from_works_on_socrates,economics_from_works_on_socrates,Oeuvre,Economics from Works on Socrates,Xenophon,1921 repr. 1971,Unknown editor,.\tlg0032\tlg003\tlg0032.tlg003.perseus-grc1.xml
