uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Oppian/halieutica,halieutica,Oeuvre,Halieutica,Oppian,1928,Unknown editor,.\tlg0023\tlg001\tlg0023.tlg001.perseus-grc1.xml
