uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione,de_plantatione,Oeuvre,De plantatione,Philo Judaeus,1897,Paul Wendland,.\tlg0018\tlg010\tlg0018.tlg010.opp-grc1.xml
