parent_uri,type,id,title,child
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,1,preface,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/1
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,1,preface,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/2
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,1,preface,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/3
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,1,preface,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/4
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,1,preface,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/5
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,1,preface,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/6
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,1,preface,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/7
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1,Chapter,1,1,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/1/text/1
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1,Chapter,2,2,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/2/text/1
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1,Chapter,3,3,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/3/text/1
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1,Chapter,4,4,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/4/text/1
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1,Chapter,5,5,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/5/text/1
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1,Chapter,6,6,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/6/text/1
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1,Chapter,7,7,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/1/7/text/1
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,2,liber i,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/2/1
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,2,liber i,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/2/2
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,2,liber i,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/2/3
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,2,liber i,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/2/4
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,2,liber i,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/2/5
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,2,liber i,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/2/6
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,2,liber i,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/2/7
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,2,liber i,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/2/8
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,2,liber i,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/2/9
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,2,liber i,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/2/10
http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia,Book,2,liber i,http://ns.inria.fr/zoomathia/Pliny_the_Elder/naturalis_historia/2/11
