uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Oppian_of_Apamea/cynegetica,cynegetica,Oeuvre,Cynegetica,Oppian of Apamea,1928,Unknown editor,.\tlg0024\tlg001\tlg0024.tlg001.perseus-grc1.xml
