uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Artemidorus/onirocriticon,onirocriticon,Oeuvre,Onirocriticon,Artemidorus,1963,Roger A Pack,.\tlg0553\tlg0553.tlg001.1st1K-grc1.xml
