uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_aeternitate_mundi,de_aeternitate_mundi,Oeuvre,De aeternitate mundi,Philo Judaeus,1915,Sigofried Reiter,.\tlg0018\tlg029\tlg0018.tlg029.opp-grc1.xml
