parent_uri,type,id,title,child
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/1
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/2
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/3
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/4
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/5
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/6
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/7
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/8
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/9
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/10
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/11
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/12
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/13
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/14
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/15
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/16
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/17
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/18
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/19
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii,Book,1,1,http://ns.inria.fr/zoomathia/Philo_Judaeus/de_somniis_lib._i‑ii/1/20
