uri,id,type,title,author,date,editor,prov
"http://ns.inria.fr/zoomathia/Aristotle/de_iuventute_et_senectute,_de_vita_et_morte","de_iuventute_et_senectute,_de_vita_et_morte",Oeuvre,"De iuventute et senectute, De vita et morte",Aristotle,1837,Immanuel Bekker,.\tlg0086\tlg018\tlg0086.tlg018.1st1K-grc1.xml
