uri,id,type,title,author,date,editor,prov
http://ns.inria.fr/zoomathia/Xenophon/on_hunting_from_minor_works,on_hunting_from_minor_works,Oeuvre,On Hunting from Minor Works,Xenophon,1920 repr.1969,Unknown editor,.\tlg0032\tlg014\tlg0032.tlg014.perseus-grc1.xml
